+,0.0,50000
-,0.04328731923285276,4
-,0.13162643430113163,5
-,0.5609668158425061,5
-,0.8772819750622702,4
-,0.9068502761009168,4
-,1.5782184333496374,5
-,1.7483140067396834,4
-,2.1053673912245263,5
-,2.4889116830172995,4
-,2.7572362850253747,4
-,3.452325044300277,4
-,3.4590975503211947,6
-,3.692978782262734,5
-,4.040950107786999,5
-,4.4291769176808,6
-,4.504366672922309,5
-,5.34425362859635,6
-,5.423867205090891,4
-,5.76275744972894,5
-,6.67525547950112,4
-,6.8367042169539385,6
-,7.602744270948283,4
-,7.664448201091975,6
-,8.254167498726705,4
-,8.6619425047566,6
-,9.748334060149048,6
-,10.575068111019826,5
-,10.787678721063989,6
-,10.850839379737721,5
-,11.116553730078241,5
-,11.678179361118218,6
-,11.82812213094601,4
-,12.024431045726102,6
-,12.503393841509382,5
-,12.831251671393126,5
-,13.070004221488631,6
-,13.518619635294623,6
-,13.659478207765986,5
-,13.986455275696203,4
-,14.438577370264055,6
-,14.988260961544501,5
-,15.190084099590296,4
-,15.380163002137627,5
-,15.744756140749143,6
-,16.01457422718659,5
-,16.327093141568533,4
-,16.536383446487356,4
-,16.977969371001674,6
-,17.73601227051959,6
-,17.815270742184826,6
-,17.94166947686124,6
-,18.072419322433458,5
-,18.395370208083264,6
-,19.34014912197386,4
-,19.48535050186099,6
-,19.70088995811841,4
-,19.92025577308795,6
-,19.989262894408387,4
-,20.186077172923675,5
-,20.439267729274984,4
-,21.288401789218778,5
-,21.48743468194073,5
-,21.647982737984897,4
-,21.879950921894256,6
-,22.343108319045598,5
-,22.526936367981946,4
-,23.016701482654646,6
-,23.07521822415017,6
-,23.135040469846597,4
-,23.61553934556711,5
-,23.625438629560307,6
-,23.64735615471706,4
-,23.828347432570578,5
-,23.91447579635573,4
-,24.39326608202743,4
-,24.51993787436489,4
-,24.574923791638962,5
-,24.79976312375021,4
-,25.12047029130438,6
-,25.493481875596142,5
-,25.85731082631222,5
-,26.049916474321577,4
-,26.162108554914504,5
-,26.326002263171087,4
-,26.415694270405012,5
-,27.105925792906014,6
-,28.234209593254295,6
-,28.403717877151795,4
-,28.480330366335913,5
-,28.52783983964732,6
-,29.492703531385466,5
-,29.858536719594877,6
-,30.02542226099825,4
-,31.156789733007212,6
-,31.636355234514784,6
-,31.816167613085334,6
-,32.129836761206626,5
-,32.46692587523352,5
-,32.790413424243035,5
-,32.80858856682865,5
-,32.84888235807846,4
-,33.47399975458127,5
-,33.496005530849445,4
-,33.607482775789265,5
-,34.01607116598189,5
-,34.26575306222254,4
-,34.26830798956557,4
-,34.536215026007135,4
-,35.518857809053515,6
-,35.704187630752465,6
-,35.99681106860345,4
-,36.13924059318584,5
-,36.170524044591296,6
-,36.50692225758896,5
-,36.77543467375718,5
-,36.80852120609287,6
-,36.95683987728004,6
-,37.16466400880236,5
-,37.44878825530627,5
-,38.138600141443014,4
-,38.18982428727484,5
-,38.689847580951515,6
-,39.14779101719229,5
-,39.31602717698685,5
-,39.65270361465183,5
-,40.46000611088451,5
-,41.1975835969459,6
-,41.426867040247046,6
-,41.50708990098821,6
-,41.51946166718442,4
-,41.57525000984748,6
-,41.64709599537042,5
-,41.922139878430485,5
-,42.059850913802485,5
-,42.096132925861596,4
-,42.70230323932766,6
-,43.15591473107868,6
-,43.810729613885044,4
-,44.070949112315766,4
-,44.18696830206447,5
-,44.209771417711885,4
-,44.738733467325154,5
-,44.775278475031634,6
-,45.23212391090773,5
-,45.25604851821543,6
-,45.33201882732906,4
-,46.24452799569874,5
-,46.908812712338744,6
-,47.138073056673946,4
-,47.32169215071694,5
-,47.35588833154083,4
-,47.88356246653915,4
-,48.168886850267086,4
-,48.1977354434748,4
-,48.72255238514754,4
-,48.78500008445917,6
-,48.94894296508383,4
-,49.12879008465178,6
-,49.21168230173017,6
-,49.771017936509644,5
-,50.49596056272599,5
-,50.98868430624244,6
-,51.7084882066637,5
-,51.94817993762229,6
-,52.14263787334203,4
-,52.21245009788186,5
-,52.22457803639975,4
-,52.68831978419073,5
-,53.07723803482595,5
-,53.25650434774258,5
-,53.40903048331518,4
-,54.14293946945425,6
-,55.19287875429903,4
-,55.27920850704671,6
-,55.730623284452825,6
-,56.33723294135183,5
-,56.66249883576405,5
-,56.72321549343411,4
-,56.833372121629026,4
-,56.967475635494495,5
-,56.99557598238298,5
-,57.02403025320009,6
-,57.33342802234382,4
-,57.481952364274115,5
-,57.494527972505615,4
-,57.608789787153874,6
-,58.280673566914615,5
-,58.365322020243994,4
-,58.601049096554696,6
-,59.09545235564788,4
-,59.179802559040624,4
-,59.67529231872233,5
-,59.69781528506577,6
-,60.30429400978994,6
-,60.32772456996967,6
-,60.3307145091627,5
-,60.534642294724186,4
-,60.56656209692061,5
-,60.59063468571343,6
-,60.647707700254436,4
-,61.90554384176549,5
-,62.014965859893906,6
-,62.23165108059194,6
-,62.33587624269327,4
-,62.38170995543821,6
-,62.39139252524055,5
-,62.90755338449947,6
-,63.39622567295039,6
-,63.94735037541889,6
-,65.24870364050633,4
-,65.30756463131718,5
-,65.53889226223822,4
-,65.9152873613383,6
-,66.00051268150581,4
-,66.3442953947845,5
-,66.8397683586194,6
-,66.926160920648,5
-,67.49789345310217,5
-,67.50117125239893,5
-,67.55761915988275,5
-,67.56503255833113,6
-,68.374341228257,6
-,68.3800688504636,6
-,68.51159403501053,4
-,68.78167963521301,4
-,68.87165177120872,5
-,69.02380013153254,5
-,69.08048589869829,4
-,69.1602736791105,4
-,69.2189242095042,5
-,69.42740862157898,6
-,70.18676493769948,6
-,70.49252026408365,4
-,70.57421042725579,5
-,70.92262752189112,4
-,71.29694862423273,5
-,71.54352071479286,6
-,72.2927599665529,5
-,73.36923972463866,4
-,73.38405899237642,4
-,73.81621358909787,6
-,74.4459209922787,4
-,74.66092669624994,4
-,74.7730303176541,6
-,74.87984694445028,6
-,75.01922729784934,6
-,75.38169782544165,5
-,75.6525457147438,4
-,76.33330349223996,6
-,76.58735576763263,4
-,76.63815813762929,5
-,76.71178205163174,6
-,77.09324099923938,4
-,77.29821540121286,5
-,77.67707042962549,5
-,77.82241155978684,4
-,78.05813697418594,4
-,78.28094786497168,4
-,78.77593793344964,6
-,78.80789510359732,6
-,79.53997683107494,4
